user_id,accepted_answer_id,answer_count,score,creation_date,question_id,link,title,body

23249,405683,4,2,1/1/09,405583,https://stackoverflow.com/questions/405583/using-an-in-clause-with-mysql-with-stated-values,Using an IN clause with MySQL with stated values,"<p>I'm trying to write a query that updates rows in a table if a certain column has a value in a list I'm providing:</p>

<pre><code>UPDATE MY_TABLE SET COL1 = 'xyz' WHERE COL2 IN ('x', 'y', 'z');
</code></pre>

<p>I'm getting a syntax error, but I know that this should be possible. It's essentially a single command to execute the following 3 commands:</p>

<pre><code>UPDATE MY_TABLE SET COL1 = 'xyz' WHERE COL2 = 'x';
UPDATE MY_TABLE SET COL1 = 'xyz' WHERE COL2 = 'y';
UPDATE MY_TABLE SET COL1 = 'xyz' WHERE COL2 = 'z';
</code></pre>

<p>The values xyz are being set dynamically by the user, and there could be an arbitrary number of values (or I would just code it the long and awful way and be done with it. The only information I can find on the <em>IN</em> clause is concerned with subqueries. Can someone help me rewrite this query?</p>

<p>Many thanks.</p>
"

4668,406323,2,5,1/2/09,406097,https://stackoverflow.com/questions/406097/how-do-the-various-javascript-optimization-projects-affect-dom-performance,How do the various Javascript optimization projects affect DOM performance?,"<p>There's a lot of capital C, capital S computer science going into Javascript via the Tracemonkey, Squirrelfish, and V8 projects.  Do any of these projects (or others) address the performance of DOM operations, or are they purely Javascript computation related?</p>
"

2759376,406887,1,1,1/2/09,406870,https://stackoverflow.com/questions/406870/debugging-issues,Debugging issues,"<p>I have a certain application in MSVC6.0 all C code. I have it as two workspaces :</p>

<p>1.) First workspace creates a static library file, *.lib after compiling the source.</p>

<p>2.)Second workspace has a test application(main()) and links the previously generated *.lib library and creates and exe. </p>

<p>When i try to single step the test application, i am not able to do so.
It keeps asking for a file crt0.c and even after pointing it to that file, i am not able to step in my main function at all, it exits without even entering my main.</p>

<p>[The same setup works if i just exectute Ctrl-F5. It works fine with correct output, so no issues in execution]</p>

<p>But i need  to debug/single-step.</p>

<p>So i did one thing to verify.</p>

<p>Created one new workspace in MSVC6.0 (Win32 console application without generating this library et al. A single workspace generating an exe. In this new setup, i am able to debug through the main().</p>

<p>1.) Any pointers what is happening? Why am i not able to debug in my library-executable setup?</p>

<p>2.) How can i do the debugging in that setup? Any project settings i am missing on?</p>

<p>-AD</p>
"

41283,404947,6,3,1/1/09,404698,https://stackoverflow.com/questions/404698/which-one-of-these-code-samples-has-better-performance,Which one of these code samples has better performance?,"<p>In replies to <a href=""https://stackoverflow.com/questions/391503/if-condition-continue-or-if-condition-style-preference"">one of my questions</a>, I received a number of answers saying that style 2 may perform better than style 1. I don't understand how, since I believe they should emit essentially the same machine instructions (if written in C++). Could you please explain why style 2 might perform better?</p>

<p>I'll rewrite the two styles here for easier reference:</p>

<p><em>Style 1</em>:</p>

<pre><code>while (!String.IsNullOrEmpty(msg = reader.readMsg()))
{
    RaiseMessageReceived();
    if (parseMsg)
    {
        ParsedMsg parsedMsg = parser.parseMsg(msg);
        RaiseMessageParsed();
        if (processMsg)
        {
            process(parsedMsg);
            RaiseMessageProcessed();
        }
    }
}
</code></pre>

<p><em>Style 2:</em></p>

<pre><code>while (!String.IsNullOrEmpty(msg = reader.readMsg()))
{
    RaiseMessageReceived();
    if (!parseMsg) continue;

    ParsedMsg parsedMsg = parser.parseMsg(msg);
    RaiseMessageParsed();
    if (!processMsg) continue;

    process(parsedMsg);
    RaiseMessageProcessed();
}
</code></pre>
"

23667,406239,1,0,1/2/09,406234,https://stackoverflow.com/questions/406234/postback-beefore-session-check,PostBack beefore Session Check,"<p>Shouldn't PostBack be checked before Session</p>

<pre><code>protected void Page_Load(object sender, EventArgs e)
{
    if (Session[""login""] != null &amp;&amp; Session[""login""].ToString() == ""1"")
    {
        if (!IsPostBack)
        {
            LoadData();
        }
    }
    else
    {
        Response.Redirect(""login.aspx"");
    }
}
</code></pre>
"

8014,405758,1,8,1/2/09,405724,https://stackoverflow.com/questions/405724/modifying-microsoft-outlook-contacts-from-python,Modifying Microsoft Outlook contacts from Python,"<p>I have written a few Python tools in the past to extract data from my Outlook contacts. Now, I am trying to <em>modify</em> my Outlook Contacts. I am finding that my changes are being noted by Outlook, but they aren't sticking. I seem to be updating some cache, but not the real record.</p>

<p>The code is straightforward.</p>

<pre><code>import win32com.client
import pywintypes

o = win32com.client.Dispatch(""Outlook.Application"")
ns = o.GetNamespace(""MAPI"")
profile = ns.Folders.Item(""My Profile Name"")
contacts = profile.Folders.Item(""Contacts"")
contact = contacts.Items[43] # Grab a random contact, for this example.
print ""About to overwrite "",contact.FirstName, contact.LastName
contact.categories = 'Supplier' # Override the categories

# Edit: I don't always do these last steps.
ns = None 
o = None
</code></pre>

<p>At this point, I change over to Outlook, which is opened to the Detailed Address Cards view. </p>

<p>I look at the contact summary (without opening it) and the category is unchanged (not refreshed?). </p>

<p>I open the contact and its category HAS changed, <em>sometimes</em>. (Not sure of when, but it feels like it is cache related.) If it has changed, it prompts me to Save Changes when I close it which is odd, because I haven't changed anything in the Outlook UI.</p>

<p>If I quit and restart Outlook, the changes are gone.</p>

<p>I <em>suspect</em> I am failing to call <a href=""http://msdn.microsoft.com/en-us/library/cc842181.aspx"" rel=""noreferrer"">SaveChanges</a>, but I can't see which object supports it.</p>

<p>So my question is:</p>

<ul>
<li>Should I be calling SaveChanges? If so, where is it?</li>
<li>Am I making some other silly mistake, which is causing my data to be discarded?</li>
</ul>
"

45735,405473,1,1,1/1/09,405470,https://stackoverflow.com/questions/405470/can-my-net-web-services-be-considered-as-a-restful-interface,Can my .NET Web Services be considered as a RESTful interface?,"<p>Happy New Year.</p>

<p>I have a bunch of SOAP Web Services. They all have an HTTP POST and GET interfaces along with the SOAP interface. I believe POST and GET are offered by default when building SOAP Web Services in .NET/Visual Studio.</p>

<p>These methods either: (1) get information, e.g., provide your username, password and a transaction ID -> get an XML with your transaction's status; (2) create a transaction by providing your username, password and some data -> get an XML with your transaction ID.</p>

<p>My question is: would it be accurate to say I have a RESTful web service for those Ruby guys out there?</p>
"

,404991,4,1,1/1/09,404450,https://stackoverflow.com/questions/404450/linq-to-sql,LINQ to SQL,"<p>I am finishing off a C# ASP.NET program that allows the user to build their own computer by selecting hardware components such as memory, cpu, etc from a drop down lists. The SQL datatable has 3 columns; ComputerID, Attribute and Value. The computerID is an ID that corresponds to a certain computer in my main datatable of products, the Attribtute is the name of the hardware component; memory,cpu, hard drive etc.. and the value is the value assigned to that attribute, such as 1GB or 2.8GHz 320GB. This means that a computer will have multiple attributes. </p>

<p>What I am trying to do it narrow down the results by first selecting all computers that meet the first attribute requirements and then getting from that list, all computers that meet the next requirement.. and so on for about 10+ attributes.</p>

<p>I thought it might be a good idea to show you an example of my LINQ to SQL query so that you have a btter idea of what I am trying to do. This basically selects the ComputerID where the the computers memory is larger than 1GB.</p>

<pre><code>var resultsList = from results in db.ComputerAttributes
                  where computer.Value == ""MEMORY"" &amp;&amp; computer.Value &gt;= ""1""
                  select results.ComputerID;
</code></pre>

<p>Next I want to select from the resultsList where the CPU is say, faster than 2.8Ghz and so on. </p>

<p>I hope I have given you enough information.
If anyone could please give me some advice as to how I might go about finishing this project that would be great.</p>

<p>Thanks</p>
"

22076,404597,2,2,1/1/09,404581,https://stackoverflow.com/questions/404581/free-sql-query-generator-tool-for-oracle-database,Free SQL Query generator tool for oracle database?,"<p>Do you use any free tool to generate query for oracle database.
